right_foot_x_mean,right_foot_x_std,right_foot_x_min,right_foot_x_max,right_foot_x_auc,right_foot_x_num_peaks,right_foot_y_mean,right_foot_y_std,right_foot_y_min,right_foot_y_max,right_foot_y_auc,right_foot_y_num_peaks,right_foot_z_mean,right_foot_z_std,right_foot_z_min,right_foot_z_max,right_foot_z_auc,right_foot_z_num_peaks,left_foot_x_mean,left_foot_x_std,left_foot_x_min,left_foot_x_max,left_foot_x_auc,left_foot_x_num_peaks,left_foot_y_mean,left_foot_y_std,left_foot_y_min,left_foot_y_max,left_foot_y_auc,left_foot_y_num_peaks,left_foot_z_mean,left_foot_z_std,left_foot_z_min,left_foot_z_max,left_foot_z_auc,left_foot_z_num_peaks,right_foot_rms_xy_mean,right_foot_rms_xy_std,right_foot_rms_xy_min,right_foot_rms_xy_max,right_foot_rms_xy_auc,right_foot_rms_xy_num_peaks,right_foot_rms_yz_mean,right_foot_rms_yz_std,right_foot_rms_yz_min,right_foot_rms_yz_max,right_foot_rms_yz_auc,right_foot_rms_yz_num_peaks,right_foot_rms_zx_mean,right_foot_rms_zx_std,right_foot_rms_zx_min,right_foot_rms_zx_max,right_foot_rms_zx_auc,right_foot_rms_zx_num_peaks,right_foot_rms_xyz_mean,right_foot_rms_xyz_std,right_foot_rms_xyz_min,right_foot_rms_xyz_max,right_foot_rms_xyz_auc,right_foot_rms_xyz_num_peaks,right_foot_roll_mean,right_foot_roll_std,right_foot_roll_min,right_foot_roll_max,right_foot_roll_auc,right_foot_roll_num_peaks,right_foot_pitch_mean,right_foot_pitch_std,right_foot_pitch_min,right_foot_pitch_max,right_foot_pitch_auc,right_foot_pitch_num_peaks,left_foot_rms_xy_mean,left_foot_rms_xy_std,left_foot_rms_xy_min,left_foot_rms_xy_max,left_foot_rms_xy_auc,left_foot_rms_xy_num_peaks,left_foot_rms_yz_mean,left_foot_rms_yz_std,left_foot_rms_yz_min,left_foot_rms_yz_max,left_foot_rms_yz_auc,left_foot_rms_yz_num_peaks,left_foot_rms_zx_mean,left_foot_rms_zx_std,left_foot_rms_zx_min,left_foot_rms_zx_max,left_foot_rms_zx_auc,left_foot_rms_zx_num_peaks,left_foot_rms_xyz_mean,left_foot_rms_xyz_std,left_foot_rms_xyz_min,left_foot_rms_xyz_max,left_foot_rms_xyz_auc,left_foot_rms_xyz_num_peaks,left_foot_roll_mean,left_foot_roll_std,left_foot_roll_min,left_foot_roll_max,left_foot_roll_auc,left_foot_roll_num_peaks,left_foot_pitch_mean,left_foot_pitch_std,left_foot_pitch_min,left_foot_pitch_max,left_foot_pitch_auc,left_foot_pitch_num_peaks,class
0.008237499616666664,0.186436343993429,-0.392126394,0.615635819,0.28133761174999994,16,0.006671625983333336,0.19074982811009367,-0.500644257,0.462412314,0.47083742466666667,20,0.02406551366666666,0.13317175169649262,-0.224867178,0.464158253,1.4782249209166665,14,0.0008932975333333306,0.17175977768266334,-0.400353771,0.446798708,0.4104035857499998,14,0.028696259466666665,0.18209238265042993,-0.441082929,0.464473705,1.5723348583333334,19,0.050310390083333344,0.15390746543187364,-0.265959777,0.772071089,2.6655684284166665,17,0.16462446258792454,0.08982529217840986,0.014565922451207768,0.43593181121753266,9.553407756426793,16,0.14246248073662957,0.08208331301052989,0.03277940339107087,0.4632861059684645,8.279973431357542,18,0.139535207397731,0.08231356702519495,0.021299904455557035,0.44113773385272953,8.18307038210978,16,0.15518736444605105,0.0732758252735602,0.045950399741837365,0.4442256632612971,9.059586846938366,15,0.9120919463587761,42.2885360381517,-74.81374702522184,83.01392426265826,73.64166700732466,20,-2.8602472222391544,41.46304525680072,-78.91489582747337,80.21904323749379,-240.7270020237051,15,0.15686440531820128,0.08200701522582428,0.02666038415431931,0.43360060227722674,8.909451091061493,20,0.1400387785048354,0.10092105412745571,0.022984601414522944,0.6371144281469667,7.791720542700552,20,0.1327897367876845,0.09974922436648986,0.013906781623259423,0.6149702872592978,7.696151499773496,19,0.148250762542748,0.08699892538431474,0.02185151833441173,0.5692429859207734,8.403740538239932,17,7.384594517796961,43.40347862478831,-82.77085953677162,75.2123928966713,511.3539559193124,19,0.20829510580157937,41.20250312574265,-70.48738786454895,79.25778093773071,-7.038220770330309,15,0
-0.26624280179999993,2.187654771671483,-9.044985029,2.1545115,-12.296566618249997,16,0.7353734109499999,1.4008113732809435,-1.592173582,4.26790385,42.84748810291667,12,-0.2227057800833333,1.7840003596047755,-7.844839968,3.476540598,-13.147970907999996,14,0.08893010211666667,2.0384183465518966,-4.888094336,9.008192607,6.7501830172499915,15,0.03277977694999994,1.5053367669077287,-4.843953926,1.877589297,0.8634887280833317,12,0.046797674533333326,1.7352508783204381,-4.009682253,6.155266637,2.776922775333331,15,1.3341071181090176,1.3693274019495854,0.09264362559663744,6.40327805524849,77.13701838673204,17,1.0798248948326046,1.2987952568557783,0.04920495561663309,6.314923491079487,61.463474552990306,17,1.2366520110295491,1.5780618674250728,0.11509412368043541,6.806855404551683,71.18916678258918,19,1.2760901892002465,1.3705484614672552,0.13445711397849794,6.079516545192107,73.91899732738574,18,11.801598316027611,39.55299658162118,-65.83324091020248,79.15570061734948,773.7554720328559,16,19.805046803347434,44.90805072548703,-84.60819727154224,86.23468383928429,1140.4786786736258,17,1.2473309270642186,1.277872144613411,0.21147792560974832,6.994169285792311,77.32886158966977,15,1.1581072773727132,1.1297266259134107,0.045318790868655826,5.411366131307849,71.03946352596316,16,1.3934817204226813,1.2702575860357301,0.14529890477325277,6.907734304795067,86.47660780060288,15,1.3200474833894769,1.1729545547156661,0.18668111783040997,6.113451300291753,81.60723576208817,16,10.73305291802265,30.081674914549076,-53.5149622626828,64.41159995024996,662.0327355333413,15,-7.817382427352832,45.99546334187883,-86.99060120189303,87.88373886493818,-445.2991285606368,14,0
0.3107008741999999,3.1836120923220865,-5.659961972,19.82830117,22.740670595500003,15,-0.47453136033333343,1.759854947377652,-5.481683047,2.607186786,-24.76628450816667,15,-0.4211863995,2.305473183052097,-10.69660206,5.476810376,-25.175645823499995,15,0.1271480836666666,1.8845069623083295,-3.087492671,6.992433418,11.206505102583332,15,-0.008950625116666647,2.136382483991115,-9.365614429,4.80400835,2.496592765666668,15,-0.18901308313333332,2.011144969658956,-8.10576455,5.903059787,-5.1489161731666675,12,1.50320559218541,2.1170488422304974,0.15301674786146807,14.44841550376441,90.951071341759,18,1.293356579002354,1.6461243564431904,0.10442883304038042,7.578414213711441,78.56674825065649,18,1.5489825723578272,2.3290707036409466,0.1389800341486668,14.54573784967412,97.97408291396238,17,1.5466530371616345,1.9796644238001535,0.22470423973857778,12.213501723277409,95.39459437899265,17,-5.1694925878894145,38.26033825328104,-78.77081273314904,73.85682143236379,-178.48819163908198,16,14.580115303516212,44.487799947736306,-77.2264513694685,77.4044263524365,827.1721063662739,13,1.4040279320283549,1.4357239146895966,0.09310573365150382,8.264649379672926,83.89803191909431,17,1.3721709499263293,1.5517273258439368,0.0631113301232231,8.758371782835258,81.20551271520952,18,1.3176822305575542,1.434819258025492,0.0215166485716398,7.569595235057151,78.35156137680718,16,1.4029294395309995,1.4385574629365983,0.13345857834107663,8.212029340706897,83.43313696349296,16,5.303619042668657,42.90581736658037,-77.238221366388,85.9143531773491,330.61178156551233,13,-4.2530002669049365,40.64491026670947,-73.2014293977301,80.29426681199989,-240.3062496369641,15,0
-0.12263908278333331,0.7303760339986162,-1.723984677,2.092768856,-4.0658695867500025,18,0.022558338199999972,0.6857497504723622,-1.804075436,1.469313637,-0.9152572374999994,15,0.06192833334999999,0.7404011402438605,-1.398878201,1.953601104,4.776481035166667,12,-0.11359121964999996,0.9758874970004091,-2.590504106,2.469019075,-4.8053102345833345,14,0.03634671141666666,0.8341670557926487,-1.95768112,2.472738477,-0.35874793424999807,16,0.07757352723333331,0.640315578231333,-1.040244693,1.560393375,5.472473607416666,12,0.6289686253680197,0.3277967021717474,0.1368158648329876,1.7852570301199908,36.66533688191319,18,0.6368674540422907,0.3145748933963152,0.1450965604885146,1.3936685523917698,37.978686842145414,15,0.6355492067744613,0.37369807274182437,0.020268931054930116,1.5080207140795032,36.63963716498854,15,0.6593958927390576,0.28582696125994306,0.2130839558011684,1.46172982795031,38.685000941526724,17,4.8874310663946625,39.83218514711281,-78.19371515434757,88.50774304085884,206.19309250110317,17,-8.085996065808322,38.14989293091848,-64.17125520550242,71.1808015249172,-279.0762066275173,17,0.7660257940456462,0.4843417234786679,0.03553218523666948,2.141093770493294,44.94276954768601,18,0.6507688419108253,0.3549265637375634,0.0911307222654927,1.8495080022947543,38.75497652931951,16,0.7029710834252815,0.4338856961853945,0.12272560559034898,1.9129305432448784,40.39564513557674,16,0.7411673609503384,0.3664517918045573,0.19551956294927014,1.8161763124358064,43.42973240814513,15,2.7345450072438453,39.732724705909234,-84.93363024003217,77.09835806344482,-6.588352660606333,18,-8.11947945898592,42.20530085697491,-80.04928284025452,78.59470870908521,-399.5366145777674,13,0
-0.130124352,0.9771208036602664,-2.548553836,2.736043621,-8.794970967500001,14,0.006707405633333339,0.9418467804932413,-3.123816485,2.194413531,0.4421593902500005,13,-0.032231606200000006,0.8335468801288112,-1.993259355,2.090255474,-1.828921795666666,10,-0.1307273705833333,0.974017052293544,-2.1153995,2.414605662,-7.684601959,12,0.009561625583333325,0.9701095809072396,-3.198930701,2.619326971,0.422989669,12,-0.05607419251666666,1.0161364157825534,-1.987842651,2.220391112,-2.1591829334166683,12,0.7727135289248962,0.5677556274250809,0.05467272923187505,2.288777714933895,45.55336921675956,16,0.7392980699043271,0.4854519596279579,0.06761880672543064,2.25243534943271,43.49162283669756,15,0.7461560618979503,0.5174314961064039,0.04565720853602452,2.203496818728926,44.27883252876981,15,0.7812958577541586,0.4805046915425484,0.1234449903344827,1.9031296532769733,45.96621051742213,16,-0.8159416619908975,39.40741984633423,-71.3820861190136,87.37342949985404,-124.98555782762206,14,-10.189907971055128,39.21571179481392,-80.69572859176537,77.26819318822935,-639.5068082965013,13,0.8308354157209952,0.5016570242259948,0.1597248099343951,2.294008148248428,48.92014029491318,16,0.8240942639960515,0.5457344974642899,0.06379131469764213,2.3975141431664015,48.803823194056726,15,0.8545423892220675,0.5082223740607517,0.13075782154877127,1.9929162148328157,50.36342064304269,12,0.8671898740772399,0.46502038135011337,0.22082101022815898,2.221433760712148,51.12553139401749,15,-2.1888655663878676,37.25610986050657,-73.82556857601806,67.59148877423534,-198.34730308978874,11,-9.146502612787328,40.42348455521156,-81.56190706983897,84.78798983063704,-529.9700588812129,12,0
0.04032037723333334,0.9475369599117749,-1.889347835,2.240207519,2.876650915416665,11,0.021359507516666692,1.0746258830397,-3.757684581,1.853165289,2.3122186038333323,11,-0.01321007576666664,0.9111939499919942,-2.307895628,2.539130042,0.3260950250833339,14,0.028723043766666668,0.8775210744871784,-2.124185102,2.173864911,1.605604709500001,12,0.02146181258333332,1.0572975707240277,-3.756889058,1.735763252,2.0987034620000005,9,-0.035675836333333336,1.1145163401107199,-2.953572913,3.534800238,-1.9397726578333319,11,0.8635383492791483,0.5186952148466625,0.09819513696529435,2.8711910852314704,51.7864353008517,15,0.8150096015687472,0.5633554360073699,0.08205747997668113,3.11821869342311,48.93774255095128,16,0.7673389105531782,0.5159233575865454,0.10846741806577086,1.961334407397385,45.81608429409941,21,0.8416130852970501,0.4913459595488698,0.1994151124471668,2.696532262342807,50.45241808720248,17,3.5325693574885952,42.64053563407259,-75.28988004304036,81.00157763489965,237.70478967134162,13,-0.4681486417018737,40.7799480820189,-78.67145486296897,66.60967375962916,5.475532353225983,12,0.8186915519553232,0.5128335744007188,0.06433068602515671,2.657542906229734,49.191871789828895,17,0.8702019928549928,0.6409426729311125,0.03323157990589723,3.379186910081139,52.04830200254451,16,0.8138634738648505,0.5775475681161187,0.07005184398172663,2.5510452748022274,48.795929429563,17,0.8637317869632339,0.534365091053724,0.08544864333441796,2.7597500822424283,51.85612156489442,18,2.5543852520403503,41.1316675870015,-64.79520914033802,83.6003150023552,145.8312347683595,10,-2.0870847691073453,37.92570637608183,-87.19974088918508,80.96103513615134,-110.96293338788885,11,0
-0.008774598866666658,0.9841367006018772,-2.851504778,2.297543742,-0.9787130761666663,13,-0.05983985278333334,1.4088791091870918,-2.84452212,4.90909407,-2.4395179987500013,14,0.008814090950000004,1.053731759562213,-3.375019551,2.193700476,1.7904820966666672,14,-0.013482075049999997,0.9425808751793052,-2.606563725,2.199483216,-0.6044286781666669,15,-0.049151310433333345,1.3287878619767217,-2.612874444,5.091309635,-3.9096744356666675,15,-0.004980274383333342,1.0402331295801612,-3.590396755,2.090032789,0.07211767958333248,14,0.9640001559700475,0.7304419953159621,0.04511365982091696,3.70002636296447,57.519886786973814,16,0.9829255581879071,0.7529859114622947,0.09625104206132688,3.7804066008115043,58.45979995134846,18,0.7911169994236888,0.6348562657434039,0.10613532521417508,3.1242468267239283,46.69746188426235,20,0.9384011171978592,0.6784906637950909,0.08672602965401534,3.2590455514906704,55.801654466112,17,-3.0616006460780247,44.6525746692121,-80.93984762446429,73.82394710103486,-212.664616797807,17,7.627403170032809,32.57904203818314,-57.44067274446663,73.34874755594403,444.2935697960693,17,0.8953816472128293,0.7163045416573022,0.1171316905250732,3.727446388752223,54.13890430099929,19,0.9098194290329621,0.7637543235100038,0.05243293764567915,3.8483663321995034,55.15189647818729,17,0.7525394832432433,0.6398926674146331,0.08382941165536734,3.0975288295587733,44.12905995275831,19,0.8808195938637478,0.6762417215819168,0.14471868975073926,3.2396566801753064,52.901996567205295,18,-6.275926057662032,43.94358300357544,-83.47681787441549,72.11603747088925,-438.6751408961855,14,2.213152676458232,35.326166970828154,-80.1618932841153,76.41120618155001,138.39495073245524,13,0
0.05321188535,0.5737078774279067,-1.291586479,2.089709498,5.227209579666666,19,0.058639579016666644,1.1167633343828083,-2.082412575,3.942260897,8.06154556525,21,-3.760456666666208e-05,0.5284837483168237,-0.955439223,1.777662595,-1.4804676578333336,15,0.037757896116666675,1.0054544790048343,-2.60104403,3.841408158,-4.070727077916667,20,0.01649413429999998,1.181505888470281,-2.347736407,4.783637765,8.196860656916668,20,-0.051739382583333354,0.7110435572210106,-1.618323964,1.855278054,-4.9331876057500015,15,0.6785739924058769,0.568393886932479,0.05990498713288686,2.7965650590932394,39.65952547433709,19,0.6646452494342285,0.5619034599901802,0.022432311171900098,2.810423921097765,39.07052531254899,19,0.4443476344540079,0.32383067597156634,0.06219424558548125,1.52603030863941,25.778252710713186,16,0.6283921252673306,0.46806839299553404,0.08730741541418076,2.3019626779499975,36.79760051399924,18,-3.6332514301747922,52.357473944014274,-71.95854569716211,81.39752082502024,-41.460005085054306,20,-1.2776937873798866,34.05234091189079,-79.60969988086052,83.0610595283175,10.366029118117563,18,0.8072781506392045,0.7359123184219057,0.06911762403780401,3.498054764425002,46.42863125920304,17,0.7490145347079127,0.6178490271869481,0.071114141498023,3.4564620800978,44.350862115193564,17,0.6460216198262062,0.5795941206903278,0.02603052558918281,2.807414493311941,36.26303712710852,17,0.7606794716690685,0.619571043584827,0.09377754268358933,2.914552236931472,43.941489311573385,17,-8.148646371917874,47.66032150045701,-84.82480558318338,87.38559521297549,-213.3131233812747,20,-2.1103901053873675,35.1130916722684,-78.02527326947477,72.16286404703774,-260.07363266073037,19,0
-0.06820384103333335,0.8372401639410081,-2.483698221,1.916664268,-7.864779229833335,17,-0.0838660105,0.837534150642871,-2.087365467,1.824968531,-4.034831115166666,18,0.02811443365,0.5880725203023011,-1.679255624,1.201552983,1.1490114419166662,12,-0.03708959713500001,0.973662692616089,-2.993164968,2.290138461,-3.5739505896333315,15,-0.04798691974999998,0.8745534116237893,-1.847675603,2.107224848,-4.528954165833332,15,0.013639987450000002,0.5526012857088675,-1.61095507,1.616230629,1.0266855939166677,18,0.7003706405025907,0.45642745353809194,0.13980131103863194,2.166282949388011,40.930115132361244,16,0.5924124776779794,0.4131873043052853,0.03784177508054598,1.8943328698462367,34.811277700402485,16,0.5984845320635155,0.40238384362620233,0.03348221424752128,1.894650151605478,35.04172282668626,16,0.6502204362736018,0.3962715854996619,0.13455484344153687,1.8615589501434182,38.13120534879262,15,-3.598989510703584,42.0360670652183,-86.35954637981459,83.2545836640314,-204.4648306173916,17,-0.30916696643093855,43.540357338413706,-71.34594964834133,79.95579372166002,-123.04310630901473,17,0.8160930451155245,0.4254475189646054,0.041827727587300474,2.487261713168103,47.423947181267,18,0.6283439972195253,0.3672375732769754,0.05579487996193221,1.877844243560466,36.40929760171601,16,0.6767800151790955,0.4021110032311593,0.04315729025343265,2.1903665281688776,39.465404745306735,17,0.7371893140592953,0.348417189002374,0.047346872924206494,2.082411757983723,42.87509086613267,19,-2.882179457891469,42.5261233695781,-84.94030301788258,75.11162684079068,-305.7471985468469,17,1.2550467289372995,45.5123244880959,-76.77198844152694,83.1077836216736,-15.276504917687141,15,0
-0.029681103749999993,0.6822672996543674,-1.525932284,1.66656401,-1.2354476756666664,14,-0.06299423431666668,0.8160909757061697,-1.751495372,1.472186377,-3.0086281438333318,13,-0.006456108283333327,0.6983179372335478,-1.82866836,1.303659757,-0.5554293052499994,10,-0.03348478598333334,0.7317117397747769,-1.522593054,1.871718027,-1.6522025405833332,13,-0.04700098594999999,0.9267721916966618,-1.767877264,2.174917987,-2.2553733380000014,14,-0.0037358757999999873,0.6916008541845161,-1.964527579,1.296180983,-0.2740178603333323,14,0.6507693482928313,0.37085518333679296,0.12866778481823218,1.5609971268037932,38.828806935838934,15,0.6802233650197077,0.3291183785613584,0.19510737409535733,1.3573972048803695,41.22134537689594,17,0.5925346220305288,0.34639481646856923,0.06453147301299468,1.3887796603260463,35.52178635529007,15,0.6618405643876085,0.30970052797655134,0.19244554834336375,1.2777214908372059,39.727479216754766,16,0.2462699057400546,45.29220824066209,-72.8320447712144,79.19777127381329,-1.4465848736146327,13,-3.755641031396387,32.220210575954226,-60.36999579628944,67.0686546628708,-144.50024855428853,14,0.733650354984614,0.3892070967422286,0.13849888123263804,2.0289894803538173,43.75543332003303,15,0.7168943625953155,0.38352477086410375,0.1082866004081399,1.6342709403299585,43.082247310876454,15,0.6204178319095818,0.34057568172339875,0.023507260886061535,1.654301492451657,36.74486831294643,15,0.7117665074977062,0.33187692322894224,0.15706917866200062,1.6603924634135943,42.4538015699327,15,-2.832514907907938,45.14206738526884,-81.57152572519169,82.98100600881483,-184.76801518129543,13,-4.163693949003353,36.162284309574936,-58.94963229358825,79.37205272498423,-272.3653880186093,12,0
